id_1,id_2
1,2370
1,29982
7,9051
34957,21395
34957,9891
34957,14820
9,15477
10,35842
10,2078
10,34238
10,12102
10,7843
10,19256
10,14478
10,16321
10,33500
10,915
10,10456
10,17332
10,13638
10,18850
10,27314
10,16641
10,23972
10,16995
10,29964
12,9598
12,25134
13,27803
14,20880
14,33988
14,28922
14,34629
15,17787
15,3368
15,12921
15,9049
15,18163
17,18876
18,27803
18,27696
21,21547
21,23783
21,33029
21,29615
21,6790
21,27877
21,1315
22,13685
22,291
22,3072
22,35241
22,7027
23,34114
23,14635
24,28761
24,36652
24,7976
24,12523
24,9722
24,2431
26,29055
26,34606
27,28477
27,19629
27,1659
27,11225
27,30417
27,25948
27,18595
27,7415
27,14185
27,8360
27,7847
27,3582
27,25756
27,479
27,24810
27,29347
28,13003
30,11051
30,19222
31,17736
24655,25120
24655,20084
24655,24419
24655,18244
24655,27022
24655,15919
24655,37428
24655,29886
24655,22881
24655,13493
24655,2417
24655,5412
24655,27268
24655,418
24655,25967
24655,4011
24655,12929
24655,33303
35,23589
35,3922
35,18274
35,8635
35,25218
35,15074
35,31126
35,34766
35,33813
35,30543
36,35773
36,16282
36,27363
36,16119
36,26293
36,35616
6073,8784
6073,22104
6073,27966
38,253
38,25314
38,10281
38,23783
38,8409
38,18028
38,9804
38,3491
38,26644
38,1396
38,32139
38,29886
38,13189
38,3922
38,10595
38,18204
38,29218
38,3252
38,24541
38,35388
38,5323
38,29421
38,29557
38,24347
38,12265
38,13629
38,393
38,16321
38,15295
38,5487
38,1264
38,814
38,8831
38,14131
38,11271
38,11991
38,34563
41,20610
42,28343
42,5143
42,31890
42,33643
42,37578
42,13263
42,30596
42,36608
42,6250
42,18233
42,9349
42,10830
42,6185
42,15684
24499,9946
24499,34654
24499,25424
24499,9955
24499,27751
24499,592
24499,6641
24499,13177
24499,11124
24499,25739
24499,35472
24499,36163
24499,16496
24499,25307
24499,25887
24499,33324
24499,36621
24499,29055
24499,13439
24499,36971
24499,12876
24499,24744
24499,14108
24499,15066
24499,25477
24499,8753
24499,10025
24499,29243
24499,12003
24499,6631
24499,10487
24499,31890
24499,30199
24499,1103
24499,27803
24499,17419
24499,12542
24499,32710
24499,28130
24499,10956
24499,23690
24499,33366
24499,15555
24499,18482
24499,5300
24499,32060
24499,4262
24499,368
24499,11573
24499,24935
24499,6827
24499,12630
51,18163
52,5496
52,1212
52,33671
52,23684
52,5845
52,6094
52,5636
52,4013
52,7435
52,24668
52,27803
52,21607
52,3210
52,18037
52,13112
22212,6138
55,5568
55,11051
58,31890
58,5218
59,13761
61,30199
61,8357
61,35773
61,1095
61,32876
29946,33671
65,30733
65,31890
67,11497
67,7104
67,14023
67,19253
67,36628
67,10001
67,17723
67,27803
67,35076
68,4459
71,24207
72,11573
72,1353
72,1618
74,31838
74,5880
74,36652
75,7211
75,21029
75,18790
75,26118
75,16701
75,4757
6079,18430
6079,32409
6079,18945
6079,22715
79,33601
83,33671
84,12699
85,1295
87,26585
87,27855
87,31170
87,34602
87,26434
87,25477
90,13893
91,23110
92,12092
92,5615
92,16854
92,36126
92,16754
92,6981
92,25210
92,19222
92,37573
92,1337
92,13418
92,9818
92,21912
92,37438
92,22449
30931,4333
30931,19400
30931,19728
97,22321
98,21090
98,28544
98,30002
98,393
98,27803
99,11442
99,7995
99,23261
99,31324
99,34603
99,32639
99,14459
99,23519
101,35212
101,6114
101,33708
101,10711
101,21537
101,13332
101,2270
101,9552
101,7156
101,19684
102,10689
103,23434
105,12657
105,21732
106,25367
106,24061
108,9238
108,33152
108,22071
108,20322
108,30003
109,24905
112,37104
113,2348
113,25783
113,11793
35816,4128
35816,12442
114,32134
115,14352
115,26261
116,3665
116,18163
118,24504
118,36101
119,34316
119,30417
119,16119
119,7195
119,22442
119,32346
119,23527
119,14227
119,8440
119,10450
119,23478
119,29055
119,20468
119,16080
119,18562
119,21081
119,14228
119,9023
119,31170
119,7770
119,6631
119,36578
119,19012
119,4370
119,21664
119,33018
119,3537
119,255
119,15657
119,2410
119,37042
119,26958
119,32411
119,6945
119,26901
119,5629
119,16578
119,5879
119,23050
119,5366
119,35601
119,32100
120,29421
120,26110
120,13789
120,27803
120,34298
120,18035
121,26699
121,5629
122,13024
124,16680
124,5210
124,27803
125,28288
125,33970
125,10407
125,28005
126,35417
126,35865
129,8357
129,3658
129,4350
130,15990
131,34355
131,34696
131,26568
131,23491
131,31373
131,19351
131,30360
131,27951
131,27803
131,20860
131,15750
34227,21142
134,21901
134,7394
134,6421
134,35241
135,26409
135,15861
136,8637
136,27424
32362,26105
32362,31785
32362,23617
32362,28465
32362,26570
138,14954
138,6137
26996,1789
139,2237
139,27040
140,19483
140,15814
140,6134
140,4855
140,3336
140,30002
140,11010
140,5907
141,7123
141,34992
141,6000
141,9775
141,31248
143,2315
143,2590
145,11081
146,22137
147,31890
147,21851
149,18053
150,11051
151,32729
152,4016
153,31890
156,31917
156,30199
156,17342
156,33366
157,22836
157,15394
159,13421
